Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,BA,SlgPct,OBPct,iPF,PF,1B,SB%,BB%,K%,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch,Division
Michigan,56,Big Ten,1674,215,4,14,74,1981,434,81,12,54,288,40,3,13,292.29393564962567,-46.666842661086314,-3.8134746063265954,12.709646441740777,-2.349513531457048,435,14,260,56,2023,0.25925925925925924,0.4187574671445639,0.36698637051993943,,100.0,287,74.07407407407408,10.853104492680464,21.958606764260473,0.15949820788530467,89.84195471964802,0.1453811206461383,0.3698585909782057,Michigan,-39.649000000000015,5.753000000000006,8.346343891404329,0.8443814055636896,-1.5330721138721888,1
Michigan St.,55,Big Ten,1838,261,7,27,78,2211,552,104,30,50,386,74,5,23,416.11911635058675,37.80398215321971,0.05789145062014622,7.773341155127877,3.5545326745507926,414,28,351,55,2023,0.3003264417845484,0.47116430903155604,0.40615106286748076,,100.0,368,72.54901960784314,11.804613297150611,18.724559023066487,0.1708378672470076,111.82514023676032,0.17458163726820444,0.4087573964497041,Michigan St.,33.60499999999999,12.0102,12.308119751160953,1.0102879901960784,-0.4202223233502558,1
Middle Tenn.,56,C-USA,1326,107,1,21,57,1512,390,67,6,28,251,44,6,19,220.22371589662663,-21.943867575293574,-1.4414284682576273,7.694855362530318,-0.846424558387796,257,21,213,56,2023,0.29411764705882354,0.41704374057315236,0.36706349206349204,,100.0,289,67.6923076923077,7.076719576719577,16.997354497354497,0.12292609351432882,89.4795097715229,0.16600529100529102,0.3679649006622516,Middle Tenn.,-3.615000000000013,8.908200000000003,8.647384801441197,0.9453216374269007,0.7760745242624854,1
Milwaukee,57,Horizon,1946,170,4,12,41,2173,507,109,11,38,279,77,9,9,246.99200923018952,-102.30974893270968,8.400645035938629,5.735597381342062,-5.134614578941292,365,18,252,57,2023,0.2605344295991778,0.3864337101747174,0.33225954901058447,,100.0,349,81.05263157894737,7.823285780027611,16.79705476300046,0.12589928057553962,73.50837455295346,0.12839392544868844,0.33689330254041566,Milwaukee,-93.77300000000001,1.9290000000000094,3.8287072349742695,1.005085502807555,-1.9094675338626341,1
Minnesota,52,Big Ten,1742,236,2,12,31,2023,444,96,6,35,250,42,14,23,255.95044844999933,-90.19677745740617,2.543935299725221,10.945069311616352,-5.379302133628878,457,17,232,52,2023,0.25487944890929964,0.37715269804822044,0.3524468610973801,,100.0,307,71.1864406779661,11.66584280771132,22.590212555610478,0.12227324913892079,76.7348129663005,0.12357884330202669,0.3494016840019812,Minnesota,-94.20400000000001,2.954600000000011,2.0866226899681295,1.0397337118140038,0.7550664525770099,1
Mississippi St.,53,SEC,1749,301,4,28,46,2128,501,104,4,91,396,74,3,16,406.71924527375285,14.870936818908765,14.883746455637517,9.465567014375013,2.8086194405927594,392,8,367,53,2023,0.2864493996569468,0.5065751858204688,0.40037593984962405,,100.0,302,90.2439024390244,14.144736842105262,18.421052631578945,0.22012578616352196,118.21675601050651,0.18609022556390978,0.41183254716981127,Mississippi St.,67.469,13.751400000000002,13.153232873792131,0.9435783221974758,1.420438093949807,1
Mississippi Val.,52,SWAC,1580,189,1,20,50,1840,461,75,17,37,306,162,19,51,293.7941022336379,-30.2492190660011,-1.6806583460958153,5.900688186461066,-0.23902657177396236,427,45,253,39,2023,0.2917721518987342,0.4310126582278481,0.3809782608695652,,100.0,332,78.26086956521739,10.271739130434783,23.206521739130434,0.13924050632911394,96.25136161879671,0.16630434782608697,0.38150380848748633,Mississippi Val.,-65.516,-1.6355999999999966,-0.6515284448997553,0.9876143141153081,-1.0045836391632887,1
Missouri,54,SEC,1727,242,7,27,88,2091,460,86,15,78,351,65,5,13,355.12131912654985,-29.913837348581243,-7.290267661231171,11.096628083528879,-2.0505049840461074,466,19,317,54,2023,0.26635784597568035,0.46902142443543715,0.38115734098517456,,100.0,281,77.38095238095238,11.573409851745577,22.28598756575801,0.2026635784597568,104.78602330273281,0.1678622668579627,0.3907318247472315,Missouri,21.76399999999999,11.833000000000006,11.510550612738445,1.0183854166666666,0.10882237350408097,1
Missouri St.,56,MVC,1958,270,7,22,43,2300,528,117,13,89,372,24,1,5,374.67441328098386,18.323196416784068,-6.002720465772731,12.039540157356102,2.484649935176848,487,8,350,56,2023,0.2696629213483146,0.4790602655771195,0.36869565217391304,,100.0,309,75.0,11.73913043478261,21.173913043478258,0.2093973442288049,103.7567104129204,0.1617391304347826,0.3843180227471566,Missouri St.,-2.451000000000011,10.776600000000009,10.955379142317904,0.9702792064658339,0.15132079331498716,1
Monmouth,46,CAA,1581,181,1,30,38,1831,418,63,11,36,285,24,7,20,227.91408400041104,-76.32334501777676,-6.372252699249527,10.942723759193894,-3.664300674454208,334,11,255,46,2023,0.26438962681846934,0.3864642631246047,0.3484434735117422,,100.0,308,68.57142857142857,9.885308574549427,18.241398143091207,0.12207463630613535,77.76331041095332,0.15565264882577826,0.34739256424275555,Monmouth,-20.942000000000007,5.033000000000005,3.695564755015611,0.7781226903178123,2.7725668939205645,1
Morehead St.,56,OVC,1751,251,6,21,46,2075,489,97,17,94,390,58,5,19,374.6887586233511,44.61306962717323,-6.374721636544963,8.484043539131978,4.287841155765091,471,20,348,56,2023,0.2792689891490577,0.5151342090234152,0.3816867469879518,,100.0,281,74.35897435897436,12.096385542168676,22.698795180722893,0.23586521987435755,115.22233265358332,0.18795180722891566,0.4017111003393117,Morehead St.,60.41399999999999,15.538000000000004,14.089662011800028,0.9032644780523792,3.112387196979965,1
Mount St. Mary's,52,MAAC,1745,209,3,25,75,2057,530,89,5,76,373,85,11,45,381.67481204332785,34.0421589821033,-8.414778895700827,9.207736675014296,4.019578946266608,420,29,326,52,2023,0.3037249283667622,0.4911174785100286,0.39718035974720467,,100.0,360,74.56140350877193,10.16042780748663,20.418084589207584,0.18739255014326645,113.92612218038742,0.18133203694701022,0.4065202340321794,Mount St. Mary's,37.28499999999999,13.948400000000003,13.68969497161789,0.9298056291808658,1.3117199071973467,1
Murray St.,59,MVC,1661,225,1,18,49,1954,458,80,14,58,343,51,6,17,311.2352477720677,8.491648749177966,4.859728872722202,7.106302131603337,1.985170832300768,406,10,301,59,2023,0.275737507525587,0.44551475015051173,0.3751279426816786,,100.0,306,83.60655737704919,11.514841351074718,20.777891504605936,0.16977724262492472,97.95414411559366,0.17553735926305014,0.38110860655737705,Murray St.,19.191999999999982,10.650400000000001,11.92826919600461,0.9956848912404469,-1.231712390034108,1
NC State,57,ACC,1967,282,8,15,52,2324,590,128,10,91,426,35,5,13,452.5479302382021,34.363026682816226,1.2216800652491335,9.37336876146156,2.820089204463907,382,13,398,57,2023,0.29994916115912557,0.5139806812404677,0.4010327022375215,,100.0,361,72.91666666666666,12.134251290877797,16.437177280550774,0.21403152008134213,120.0428544514554,0.18330464716006883,0.41527642980935875,NC State,62.12399999999998,15.198400000000001,13.259601487872416,0.9089232014804535,3.461723234881781,1
NIU,12,MAC,27,2,0,2,0,31,4,0,0,0,2,0,0,0,-1.6259287121128383,-6.803416289625056,-1.5395095921764586,0.5001439473113403,-0.4576692153696027,14,0,3,3,2023,0.14814814814814814,0.14814814814814814,0.1935483870967742,,100.0,4,,6.451612903225806,45.16129032258064,0.0,-16.112904937228546,0.06451612903225806,0.17638709677419354,NIU,-78.95800000000001,2.294000000000007,2.539217783418818,0.9861979166666666,-0.2131126870364497,1
Navy,50,Patriot,1582,171,0,19,52,1824,416,83,12,23,241,31,5,19,226.21139307287848,-62.998861601797906,2.217314149979462,9.86629562439611,-2.9227327872493643,296,15,215,50,2023,0.2629582806573957,0.37420986093552466,0.3503289473684211,,100.0,298,67.3913043478261,9.375,16.228070175438596,0.11125158027812898,75.52172390984711,0.13212719298245615,0.34703234649122805,Navy,-60.46900000000001,2.791000000000008,4.553962639700542,0.9526762892798076,-1.6243211324999023,1
Nebraska,57,Big Ten,1945,250,12,26,103,2336,576,105,13,97,430,58,6,26,458.62276530584563,58.919394213557354,-1.2065260713657362,9.562817226352218,5.355859084640979,480,15,405,57,2023,0.2961439588688946,0.5131105398457584,0.4028253424657534,,100.0,361,79.45205479452055,10.702054794520548,20.54794520547945,0.21696658097686378,120.31909462495491,0.1840753424657534,0.4160220588235294,Nebraska,62.514999999999986,10.267400000000006,13.769275191548024,0.8604990904956797,-1.8373625220231808,1
Nevada,52,Mountain West,1732,181,1,17,57,1988,455,98,13,55,288,17,1,6,272.3775698871265,-52.230808983547405,-7.624266017804269,6.62654644765642,-2.15272203439829,460,17,268,52,2023,0.26270207852193994,0.4295612009237875,0.34909456740442657,,100.0,289,50.0,9.104627766599597,23.138832997987926,0.16685912240184758,87.55809938293508,0.1448692152917505,0.35953222557905334,Nevada,-52.59100000000001,5.443200000000007,4.341544257737466,0.9125607779578605,1.6232091389413457,1
New Mexico,51,Mountain West,1879,219,6,15,37,2156,618,125,24,87,441,32,4,4,456.4488858596718,104.40881299992677,3.8172903886456537,4.010533788180546,10.371694660102525,391,10,411,51,2023,0.3288983501862693,0.5598722724853645,0.40816326530612246,,100.0,382,76.19047619047619,10.157699443413728,18.13543599257885,0.23097392229909525,132.16250519580797,0.20454545454545456,0.4314724813432836,New Mexico,111.695,12.8466,13.351626985087535,0.9306768694786611,0.45187498353483235,1
New Mexico St.,49,WAC,1727,192,1,18,49,1987,495,86,6,80,335,42,4,17,327.70213456661645,-13.628477537685887,2.6836352663134053,11.14047187111786,1.4204045070984674,441,14,302,49,2023,0.28662420382165604,0.4823393167342212,0.37091092098641165,,100.0,323,75.0,9.662808253648716,22.194262707599396,0.19571511291256516,105.07043340176763,0.16859587317564168,0.3865627204030226,New Mexico St.,4.118999999999987,6.568600000000004,7.913259098559086,0.9611178126256534,-1.0789252492514638,1
New Orleans,60,Southland,2008,271,2,17,68,2366,590,108,16,89,464,28,2,12,437.7997680917211,61.17899490104785,-13.509158568227896,10.211091830497113,5.425659862656549,447,15,418,60,2023,0.29382470119521914,0.4965139442231076,0.39349112426035504,,100.0,377,65.11627906976744,11.453930684699916,18.892645815722737,0.20268924302788843,114.16280897590579,0.19611158072696533,0.40599915325994923,New Orleans,96.74099999999999,13.3398,13.142779061780455,0.8418870949272872,2.7023385084706284,1
Niagara,47,MAAC,1637,263,5,25,54,1984,462,95,9,49,347,64,9,17,342.3580233689487,7.062357995361198,-3.5616988728814256,7.833242955455209,2.0940155723223186,403,20,312,46,2023,0.28222357971899814,0.44105070250458156,0.3951612903225806,,100.0,309,76.19047619047619,13.256048387096776,20.3125,0.15882712278558342,102.21583432353655,0.1748991935483871,0.3937370820668693,Niagara,30.860999999999986,10.67,9.30961774304184,0.9658259941286362,1.7379209076717643,1
Nicholls,57,Southland,2046,235,7,32,79,2399,591,123,20,39,370,60,5,23,379.30345923534395,-2.570266413187381,-10.499344191848055,10.574652455977757,0.9196009576789179,441,20,334,57,2023,0.28885630498533726,0.4257086999022483,0.38015839933305545,,100.0,409,75.0,9.795748228428511,18.38265944143393,0.13685239491691104,94.85174101734104,0.15423092955398082,0.37968637316561843,Nicholls,-16.670000000000012,7.793200000000004,10.119703994086496,1.0515227858022618,-2.7083572261187783,1
Norfolk St.,49,NEC,1656,159,2,14,45,1876,417,67,15,25,215,60,11,5,198.74568855807502,-93.42614098154505,-15.615227912140156,4.478381282905764,-6.5752242403845855,513,21,187,49,2023,0.25181159420289856,0.3556763285024155,0.332089552238806,,100.0,310,74.07407407407408,8.47547974413646,27.345415778251596,0.10386473429951693,66.59538807884391,0.11460554371002132,0.32951816239316234,Norfolk St.,-116.64700000000002,1.0460000000000065,-0.03706521899703294,0.9626843657817108,1.123610339266689,1
North Ala.,51,ASUN,1668,225,1,17,58,1969,428,95,5,38,280,30,2,18,267.81042453192265,-58.61849603834212,-8.193890143691123,10.512044249009131,-3.8328482318183776,433,8,259,51,2023,0.2565947242206235,0.38788968824940045,0.361604875571356,,100.0,290,78.94736842105263,11.427120365667852,21.990858303707466,0.13129496402877694,81.53635119870282,0.14220416455053325,0.35867768174885606,North Ala.,-45.854000000000006,5.265600000000006,5.404715332605149,0.9775492716366752,-0.018183775802897983,1
North Carolina,60,ACC,2094,337,8,19,85,2543,591,130,7,87,443,55,2,12,473.5657450977947,15.97357223146667,6.0430790554854665,3.0326188551259037,1.3645987816019916,479,12,415,60,2023,0.2822349570200573,0.47564469914040114,0.40149429807314196,,100.0,367,82.08955223880598,13.252064490758947,18.83602044828942,0.19340974212034384,111.60329372219424,0.17420369642154934,0.40679026513652555,North Carolina,50.259999999999984,12.7376,13.77243396233704,0.9483523447401775,-0.34113907426487167,1
North Dakota St.,53,Summit League,1794,237,1,20,69,2121,496,116,9,54,348,86,4,22,341.8889078410656,14.402341723913743,-1.1189271669865988,8.152779366237455,1.7140599128492082,450,23,315,53,2023,0.27647714604236345,0.4414715719063545,0.3785950023573786,,100.0,317,78.89908256880734,11.173974540311175,21.216407355021218,0.16499442586399105,97.96133814721304,0.16407355021216408,0.38295516753185466,North Dakota St.,-5.040000000000015,5.6708000000000025,7.678845459444403,0.9458083458270864,-1.6831275901534255,1
North Florida,55,ASUN,1923,263,1,23,63,2273,555,91,9,74,384,75,10,13,390.75115335538544,13.923862113022954,-3.4076027330266516,10.880295979334688,2.1846385155909362,379,19,349,55,2023,0.28861154446177845,0.46073842953718147,0.3880334359876815,,100.0,381,79.7872340425532,11.570611526616807,16.673999120105588,0.17212688507540302,104.74126967716745,0.16893972723273207,0.39329106120651697,North Florida,26.637999999999984,13.564000000000004,11.66093391954301,1.057129963898917,1.1700333817461601,1
Northeastern,59,CAA,1912,244,4,25,86,2271,576,95,13,104,432,111,14,9,447.92248057510477,70.5750194607932,1.9246303495276478,5.464054581665452,7.587226417065845,406,23,405,59,2023,0.301255230125523,0.5277196652719666,0.4007045354469397,,100.0,364,82.83582089552239,10.74416556583003,17.87758696609423,0.22646443514644354,123.02473672998815,0.190224570673712,0.417724701723376,Northeastern,70.99999999999999,14.893400000000002,16.119331924506515,0.8200187142228094,2.0429364989837318,1
Northern Colo.,45,Summit League,1469,154,0,24,50,1697,394,69,16,25,239,25,5,16,217.96155750580593,-44.058575780760165,-9.0897209373405,7.4985506674817115,-2.938283872054363,370,18,215,45,2023,0.2682096664397549,0.3880190605854323,0.3523865645256335,,100.0,284,58.139534883720934,9.074837949322333,21.803182086034177,0.11980939414567737,79.14552954787868,0.1408367707719505,0.3513064230995875,Northern Colo.,-48.15400000000001,3.009200000000006,3.123298800594666,0.8891223155929038,0.26116242282356117,1
Northern Ky.,57,Horizon,1977,333,7,25,90,2432,576,129,13,60,460,95,12,37,465.4375884696115,74.50253285425444,-2.106459668743261,11.92984047482894,8.059105806400012,467,20,427,56,2023,0.291350531107739,0.46079919069296915,0.4136513157894737,,100.0,374,82.6086956521739,13.692434210526317,19.202302631578945,0.16944865958523014,111.4792671613186,0.18914473684210525,0.41178370554177,Northern Ky.,86.15799999999999,13.563399999999998,12.210425364653235,0.9671880038697195,1.8131149871013683,1
Northwestern,49,Big Ten,1708,193,3,18,66,1988,420,108,2,38,258,24,9,19,239.29695907117437,-100.86156050565317,-11.303475274244507,6.575124721471813,-7.487616787097052,433,16,229,49,2023,0.2459016393442623,0.37822014051522246,0.34305835010060365,,100.0,272,60.0,9.70824949698189,21.780684104627767,0.13231850117096017,74.50879398782541,0.12977867203219315,0.34332189707366295,Northwestern,-81.78600000000002,-0.6389999999999917,0.7600754371614714,0.9046375628994969,-1.4664356704817663,1
Northwestern St.,56,Southland,1698,253,3,27,82,2063,465,89,9,55,328,37,3,23,344.3445530808001,15.955434275914698,-6.065770766734032,5.390801175241062,1.942857172903523,394,16,291,56,2023,0.27385159010600707,0.43404004711425204,0.38923897237033445,,100.0,312,69.81132075471697,12.263693650024237,19.098400387784782,0.16018845700824497,99.09575276261187,0.15899175957343675,0.388300437530384,Northwestern St.,-6.588000000000013,9.157600000000004,10.803601298348859,0.9445064171764423,-1.1079551561275913,1
Notre Dame,54,ACC,1774,197,3,17,91,2082,442,85,10,59,303,60,10,29,279.97255279491264,-94.66641846253725,-0.04261693184953641,10.574472028868337,-6.789436102217574,458,16,273,54,2023,0.2491544532130778,0.4081172491544532,0.3520653218059558,,100.0,288,78.94736842105263,9.462055715658021,21.998078770413066,0.15896279594137538,83.54928947247897,0.14553314121037464,0.3569869942196532,Notre Dame,-49.49200000000001,8.658600000000007,6.787259815927585,0.9743842682140554,2.098967396946363,1
Oakland,60,Horizon,1964,303,3,31,66,2367,516,115,10,43,379,88,19,38,349.75105796239956,-30.73548670929047,-1.6139191107668651,10.30707905270838,-0.011808554295547002,509,39,324,60,2023,0.26272912423625255,0.3971486761710794,0.37515842839036756,,100.0,348,69.29133858267717,12.801013941698352,21.504013519222646,0.13441955193482685,87.16162340190085,0.1601182931981411,0.3699631512071156,Oakland,-17.123000000000015,11.190800000000007,9.180776579659957,0.921167645140248,2.967717843736997,1
Ohio,49,MAC,1686,202,2,17,61,1968,470,93,7,47,318,43,9,18,302.0872342494611,-26.59971905841125,1.3276067847168007,9.221809989549032,-0.06757575252407771,360,13,281,49,2023,0.27876631079478054,0.4258600237247924,0.37347560975609756,,100.0,323,76.78571428571429,10.264227642276422,18.29268292682927,0.1470937129300119,93.13136952137731,0.16158536585365854,0.3754424643584521,Ohio,-3.2100000000000097,9.095200000000006,8.194628241887438,0.9722390645300997,1.160272555475478,1
Ohio St.,55,Big Ten,1666,274,0,19,45,2004,457,80,13,51,332,75,5,6,329.1700229681195,-13.726190931257998,4.025475660493055,8.845980320627847,0.16824142344768586,426,15,311,55,2023,0.2743097238895558,0.4297719087635054,0.3872255489021956,,100.0,313,83.33333333333334,13.672654690618764,21.25748502994012,0.15546218487394958,97.61414118111871,0.1656686626746507,0.385941616766467,Ohio St.,21.96199999999999,10.834200000000001,9.872716565863962,0.9199708985085485,1.9039603024634406,1
Oklahoma,60,Big 12,1990,350,4,39,74,2457,568,100,19,47,398,114,8,24,432.76569317829916,-1.1716782093719598,-9.721959195281848,7.4711257468499195,-0.6629434202117688,472,34,357,60,2023,0.28542713567839195,0.42562814070351757,0.4053724053724054,,100.0,402,77.02702702702703,14.245014245014245,19.21041921041921,0.1402010050251256,101.45216786595812,0.16198616198616198,0.3972004899959167,Oklahoma,10.225999999999983,10.924600000000002,10.880180517832876,0.9314290364583333,0.8486786570321367,1
Oklahoma St.,61,Big 12,2031,305,2,23,61,2422,618,142,11,105,499,51,3,12,496.02544315206273,68.26951580125302,11.559736639016664,7.117127758168517,6.267393160087045,505,8,467,61,2023,0.30428360413589367,0.5401280157557853,0.4071015689512799,,100.0,360,86.4406779661017,12.592898431048722,20.8505367464905,0.23584441161989161,127.47477378773624,0.2060280759702725,0.42512903225806453,Oklahoma St.,131.158,15.5502,18.540567652220783,0.7742534837425348,1.543552505475482,1
Old Dominion,55,Sun Belt,1939,299,7,17,54,2316,555,109,17,100,430,77,4,11,441.54567382845886,35.18690097066832,9.862683870787453,10.242486147536136,4.723975795637335,555,12,394,55,2023,0.28623001547189275,0.5146982980917999,0.3950777202072539,,100.0,329,86.51685393258427,12.910189982728843,23.963730569948186,0.22846828261990715,118.63998259060003,0.18566493955094993,0.4111659426585577,Old Dominion,70.50899999999999,8.541000000000002,12.607443045816137,0.7785381750465549,-1.6368827396509715,1
Ole Miss,54,SEC,1814,230,8,29,50,2131,518,100,7,83,368,42,5,2,363.38879249400935,-29.011933688919527,5.151747992002114,8.309750951432571,-1.2055281844141743,388,10,348,54,2023,0.2855567805953694,0.4856670341786108,0.37822618488972315,,100.0,328,80.76923076923077,10.793054903801032,18.207414359455655,0.20011025358324142,107.73372002711272,0.17268887846081651,0.3917531914893617,Ole Miss,27.891999999999985,10.390400000000005,11.569416348937875,0.9583527432712216,-0.7274794181438669,1
Omaha,48,Summit League,1324,142,10,18,57,1551,363,65,10,38,233,33,1,30,233.84003283525533,-5.637413674741163,-0.5968236040957451,6.393615049395619,0.2469981925953034,329,12,209,48,2023,0.27416918429003023,0.4244712990936556,0.36879432624113473,,100.0,250,73.33333333333333,9.15538362346873,21.21212121212121,0.15030211480362538,91.59246783468183,0.15022566086395875,0.3713115610711953,Omaha,-36.95600000000001,3.882000000000004,5.406083493766321,0.9595811051693406,-1.3605682381122053,1
Oral Roberts,66,Summit League,2331,331,3,34,63,2762,747,132,19,97,542,99,8,28,563.5917247564238,137.13349957227786,1.4850701361986625,10.274602173012838,11.330809677285773,493,16,486,66,2023,0.3204633204633205,0.5182325182325183,0.41419261404779145,,100.0,499,86.08695652173914,11.984069514844316,17.84938450398262,0.19776919776919777,124.44666395739326,0.19623461259956554,0.4244067489114659,Oral Roberts,115.62299999999999,16.9058,18.367436178573545,0.8660342479081533,1.1535008292120104,1
Oregon,63,Pac-12,2156,226,5,20,69,2476,646,145,11,101,450,80,8,23,450.8564391799662,13.627422672177254,6.283825800374193,6.396321456036914,2.2191092836322013,494,29,413,63,2023,0.29962894248608535,0.5176252319109462,0.38206785137318255,,100.0,389,73.39449541284404,9.12762520193861,19.951534733441033,0.21799628942486088,115.87863353016034,0.18174474959612277,0.4032266828872668,Oregon,53.68699999999998,14.938400000000005,13.799823189682925,0.8123405435385469,4.589508869170732,1
Oregon St.,61,Pac-12,2119,372,3,24,54,2572,625,127,8,89,491,89,11,35,499.5938848802052,45.41253170652471,5.739374255264112,9.743785617100153,4.664820191472128,536,12,451,61,2023,0.2949504483246815,0.4884379424256725,0.4097978227060653,,100.0,401,88.11881188118812,14.463452566096425,20.839813374805598,0.19348749410099103,116.63971459930309,0.19090202177293936,0.41477630553390493,Oregon St.,96.13099999999999,15.635200000000001,14.421043923881822,0.9785057106598984,1.557605796471588,1
Pacific,48,WCC,1588,142,9,13,84,1836,447,86,10,30,251,41,13,27,270.82824114462767,-16.267601811492412,-4.174493866418616,9.901659337842368,-0.0735184296131689,345,22,225,48,2023,0.28148614609571787,0.404911838790932,0.37145969498910675,,100.0,321,65.07936507936508,7.734204793028322,18.790849673202615,0.12342569269521414,87.92431903715232,0.13671023965141613,0.3692986798679868,Pacific,-54.35100000000001,2.951400000000006,4.074456777857965,0.9347654118930715,-0.9170870651480358,1
Penn,50,Ivy League,1779,210,4,17,63,2073,511,111,22,46,360,50,5,19,342.24894730491826,33.06033961765988,-0.34803237712831936,8.995373967227339,4.305322107498881,423,13,326,50,2023,0.2872400224845419,0.45193929173693087,0.3801254220935842,,100.0,332,79.36507936507937,10.130246020260492,20.40520984081042,0.16469926925238898,100.7005813049307,0.1736613603473227,0.3865975786924939,Penn,32.59799999999999,9.243000000000007,9.687870803547586,0.9890795316915623,-0.34281845554047585,1
Penn St.,50,Big Ten,1709,218,2,14,37,1980,481,96,18,44,355,63,6,4,307.8086395219478,-30.981032893604798,5.191440735900419,7.658950367755803,-0.997091600360987,392,15,312,50,2023,0.2814511410181393,0.435927442949093,0.37272727272727274,,100.0,323,80.76923076923077,11.01010101010101,19.7979797979798,0.15447630193095374,95.18307228895009,0.17929292929292928,0.37737803643724693,Penn St.,41.078999999999986,10.0268,8.691034233078808,0.8162025827280064,3.593661027854173,1
Pepperdine,49,WCC,1662,221,7,31,69,1990,455,97,6,52,327,23,3,16,314.1786492483696,3.001782427738344,-0.9963738422381141,7.251185100467336,1.3338028752391702,400,14,301,49,2023,0.27376654632972325,0.4332129963898917,0.3778894472361809,,100.0,300,62.16216216216216,11.105527638190955,20.100502512562816,0.15944645006016844,95.93193265447613,0.16432160804020102,0.379581983805668,Pepperdine,-2.1760000000000086,7.705400000000006,6.9535020967617145,1.0102159584910952,0.6739759045847933,1
Pittsburgh,55,ACC,1838,326,3,15,54,2236,473,96,13,75,351,34,4,18,370.55039696578393,-31.799622117625265,1.1851836109463723,8.323463411748467,-2.2120465595370877,515,11,324,55,2023,0.2573449401523395,0.44613710554951036,0.3828264758497317,,100.0,289,75.55555555555556,14.579606440071558,23.032200357781754,0.18879216539717086,100.1139064466218,0.1569767441860465,0.3871860986547085,Pittsburgh,-8.684000000000017,9.259000000000004,9.330353398808942,1.011077993045206,-0.17280070387452895,1
Portland,54,WCC,1857,202,10,16,67,2152,574,119,8,50,376,39,6,15,384.9070119412518,48.398158977433525,5.605533885588606,9.007282156449037,5.446611120044167,371,7,344,53,2023,0.3091007000538503,0.46257404415724285,0.39637546468401486,,100.0,397,84.78260869565217,9.386617100371748,17.239776951672862,0.15347334410339253,107.3408732234296,0.17472118959107807,0.3999770168855535,Portland,43.61299999999999,12.868400000000007,10.946329837222056,0.9308819860279441,2.8775492292418114,1
Prairie View,56,SWAC,1825,234,2,23,78,2162,488,88,8,13,325,71,8,20,286.51607727180163,-94.23482525527413,7.9799694442981,6.134521720268964,-3.8276397455226734,444,23,289,55,2023,0.2673972602739726,0.3457534246575342,0.3709528214616096,,100.0,379,75.53191489361703,10.823311748381128,20.53654024051804,0.07835616438356163,74.58073303836086,0.15032377428307123,0.35516589434661716,Prairie View,-32.74200000000002,6.525800000000004,6.086748541982269,1.0030020703933749,0.419519184305277,1
Presbyterian,54,Big South,1485,187,6,18,48,1744,375,80,8,43,228,45,7,10,232.85128773694436,-49.76951312303952,-4.128335235388277,8.778681008814308,-2.3600394868617074,422,19,219,54,2023,0.25252525252525254,0.40404040404040403,0.3532110091743119,,100.0,244,70.3125,10.722477064220183,24.19724770642202,0.1515151515151515,82.93962915704027,0.13073394495412843,0.35601096997690534,Presbyterian,-67.23200000000001,5.678000000000006,5.657890018434097,0.9215426800190748,0.5035175030086192,1
Princeton,47,Ivy League,1436,203,6,12,24,1681,400,86,9,64,275,29,5,6,286.63092072124715,35.9092374012851,-4.900912304638894,2.8805188018851187,3.485288569926158,384,10,271,47,2023,0.2785515320334262,0.48467966573816157,0.3765615704937537,,100.0,241,74.35897435897436,12.07614515169542,22.843545508625816,0.20612813370473537,107.07628882764854,0.1635930993456276,0.39122228879568594,Princeton,0.3569999999999902,11.215200000000003,8.756492040568974,0.8750219106047327,4.060558440200261,1
Purdue,53,Big Ten,1770,177,3,21,93,2064,490,98,14,46,348,99,8,24,312.0298946005141,-41.13267300842557,13.713341404386572,6.643326168832449,-1.021679812034535,392,15,327,53,2023,0.2768361581920904,0.42598870056497173,0.3696705426356589,,100.0,332,86.8421052631579,8.575581395348838,18.992248062015506,0.14915254237288134,92.16131322047025,0.1686046511627907,0.3731379980563653,Purdue,21.37199999999999,6.554799999999998,8.172665668040239,0.911584196394323,-0.9821066106028322,1
Purdue Fort Wayne,56,Horizon,1710,208,6,21,65,2010,445,102,3,42,286,41,6,22,275.4427699482616,-47.657337694364905,-0.05296111787472357,5.480653875732061,-1.6950042294459586,424,11,247,56,2023,0.260233918128655,0.39707602339181286,0.36019900497512436,,100.0,298,78.84615384615384,10.34825870646766,21.094527363184078,0.13684210526315788,83.21870521928658,0.14228855721393036,0.35932782782782785,Purdue Fort Wayne,-54.84200000000001,5.800000000000008,5.650331856282842,0.9538036213391663,0.43058445629799014,1
Queens (NC),55,ASUN,1867,244,4,18,67,2200,494,102,11,50,326,29,9,23,321.61619853553776,-43.108852380959135,-3.018426319713268,10.811011969317532,-2.0259159185075424,414,12,294,55,2023,0.26459560792715586,0.4113551151580075,0.36772727272727274,,100.0,331,70.73170731707317,11.090909090909092,18.818181818181817,0.14675950723085163,88.3834307627597,0.1481818181818182,0.3683257299270073,Queens (NC),-45.02900000000001,10.530400000000006,6.835527227618004,0.9764669163545567,3.9486579031114024,1
