Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_url,player_id
2699,2023,Erskine,Conference Carolinas,2,12,Jaden James,Jr,INF,20,1,0.368,0.5,0.579,3,19,7,1,0,11,1,8,4,1,0,0,5,0,0,1,0,0,0,6-1,R/R,548562,4423,http://stats.ncaa.org/players/7996951?year_stat_category_id=15000,7996951.0
2700,2023,Erskine,Conference Carolinas,2,34,Cooper Guest,Jr,P,15,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548562,4423,http://stats.ncaa.org/players/7996984?year_stat_category_id=15000,7996984.0
2701,2023,Erskine,Conference Carolinas,2,25,Daniel Hernandez,Jr,OF,28,13,0.217,0.351,0.333,12,60,13,1,0,20,2,14,11,2,1,0,16,1,1,0,1,0,0,5-10,L/L,548562,4423,http://stats.ncaa.org/players/7996971?year_stat_category_id=15000,7996971.0
2702,2023,Erskine,Conference Carolinas,2,42,"Dale Francis, Jr.",So,INF,43,41,0.442,0.527,0.779,47,154,68,10,0,120,14,51,27,2,1,0,27,3,2,0,4,2,0,6-3,R/R,548562,4423,http://stats.ncaa.org/players/7996995?year_stat_category_id=15000,7996995.0
2703,2023,Erskine,Conference Carolinas,2,49,Drew Hopkinson,So,INF,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,548562,4423,http://stats.ncaa.org/players/7997006?year_stat_category_id=15000,7997006.0
2704,2023,Erskine,Conference Carolinas,2,50,Ben Maskin,So,INF,7,7,0.304,0.469,0.478,6,23,7,1,0,11,1,5,5,3,1,0,8,0,0,0,0,0,0,6-5,R/R,548562,4423,http://stats.ncaa.org/players/7997008?year_stat_category_id=15000,7997008.0
2705,2023,Erskine,Conference Carolinas,2,38,Kevin Heinrich,Jr,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548562,4423,http://stats.ncaa.org/players/7996991?year_stat_category_id=15000,7996991.0
2706,2023,Erskine,Conference Carolinas,2,45,Carlos Gonzalez,So,INF,25,12,0.255,0.321,0.333,7,51,13,2,1,17,0,7,5,0,0,1,5,3,1,1,3,0,0,5-10,R/R,548562,4423,http://stats.ncaa.org/players/7996999?year_stat_category_id=15000,7996999.0
2707,2023,Fairmont St.,MEC,2,28,Drew Hogue,So,OF,14,11,0.128,0.244,0.128,3,39,5,0,0,5,0,2,4,2,0,0,17,0,0,0,3,0,0,6-1,R/R,548309,30183,http://stats.ncaa.org/players/7805570?year_stat_category_id=15000,7805570.0
2708,2023,Fairmont St.,MEC,2,10,Isaac Miller,So,OF,23,17,0.268,0.354,0.411,12,56,15,3,1,23,1,7,7,1,1,0,14,0,3,0,5,0,0,5-10,R/R,548309,30183,http://stats.ncaa.org/players/7805572?year_stat_category_id=15000,7805572.0
2709,2023,Fairmont St.,MEC,2,39,Tyler Haskins,Sr,UT,5,5,0.182,0.5,0.182,2,11,2,0,0,2,0,1,5,2,0,0,3,0,0,1,3,0,0,5-9,L/R,548309,30183,http://stats.ncaa.org/players/7805573?year_stat_category_id=15000,7805573.0
2710,2023,Fairmont St.,MEC,2,15,Ben Taylor,Jr,P,11,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548309,30183,http://stats.ncaa.org/players/7805574?year_stat_category_id=15000,7805574.0
2711,2023,Fairmont St.,MEC,2,40,Noah Armstrong,Jr,OF,35,31,0.295,0.374,0.411,13,95,28,6,1,39,1,12,11,1,0,2,25,1,1,1,3,0,0,6-2,L/L,548309,30183,http://stats.ncaa.org/players/7805575?year_stat_category_id=15000,7805575.0
2712,2023,Fairmont St.,MEC,2,17,Taylor Tennant,So,P,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5-11,R/R,548309,30183,http://stats.ncaa.org/players/7805576?year_stat_category_id=15000,7805576.0
2713,2023,Fairmont St.,MEC,2,8,Jarrod Jones,Jr,INF,14,6,0.077,0.25,0.077,4,26,2,0,0,2,0,1,6,0,0,0,11,0,0,0,1,0,0,6-0,R/R,548309,30183,http://stats.ncaa.org/players/7805577?year_stat_category_id=15000,7805577.0
2714,2023,Fairmont St.,MEC,2,27,Alex Seymour,Jr,P,14,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,548309,30183,http://stats.ncaa.org/players/7805578?year_stat_category_id=15000,7805578.0
2715,2023,Fairmont St.,MEC,2,38,Jacob Young,Sr,P,11,10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548309,30183,http://stats.ncaa.org/players/7805580?year_stat_category_id=15000,7805580.0
2716,2023,Fairmont St.,MEC,2,5,Nicholas Schroader,Jr,INF,6,2,0.0,0.1,0.0,1,9,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,6-3,R/R,548309,30183,http://stats.ncaa.org/players/7805581?year_stat_category_id=15000,7805581.0
2717,2023,Fairmont St.,MEC,2,4,Vince Sabatino,Sr,INF,40,37,0.308,0.392,0.43,17,107,33,3,2,46,2,18,12,4,2,5,46,1,1,0,4,0,0,5-11,R/R,548309,30183,http://stats.ncaa.org/players/7805582?year_stat_category_id=15000,7805582.0
2718,2023,Fairmont St.,MEC,2,32,Steven Ricketts,Sr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548309,30183,http://stats.ncaa.org/players/7805583?year_stat_category_id=15000,7805583.0
2719,2023,Fairmont St.,MEC,2,25,Caden Sikoski,So,C,32,32,0.139,0.236,0.177,7,79,11,3,0,14,0,5,9,1,0,2,33,2,0,0,1,0,0,6-1,R/R,548309,30183,http://stats.ncaa.org/players/7805584?year_stat_category_id=15000,7805584.0
2720,2023,Fairmont St.,MEC,2,44,Dwayne Thomas,Sr,1B,20,11,0.083,0.233,0.083,3,36,3,0,0,3,0,0,6,1,0,0,15,1,0,0,0,0,0,6-2,R/R,548309,30183,http://stats.ncaa.org/players/7805585?year_stat_category_id=15000,7805585.0
2721,2023,Fairmont St.,MEC,2,11,Alex Tennant,Sr,INF,43,43,0.294,0.344,0.42,20,143,42,13,1,60,1,22,10,2,2,1,13,8,1,0,1,0,0,6-0,R/R,548309,30183,http://stats.ncaa.org/players/7805586?year_stat_category_id=15000,7805586.0
2722,2023,Fairmont St.,MEC,2,21,Ryan Goff,So,INF,46,46,0.298,0.415,0.42,32,131,39,7,0,55,3,21,20,9,4,0,12,2,3,0,6,0,0,6-0,R/R,548309,30183,http://stats.ncaa.org/players/7805588?year_stat_category_id=15000,7805588.0
2723,2023,Fairmont St.,MEC,2,16,Evan McDade,So,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548309,30183,http://stats.ncaa.org/players/7805589?year_stat_category_id=15000,7805589.0
2724,2023,Fairmont St.,MEC,2,2,Noah Canterbury,So,OF,45,42,0.266,0.338,0.328,15,128,34,5,0,42,1,23,12,4,4,1,22,6,2,0,0,0,0,6-1,L/L,548309,30183,http://stats.ncaa.org/players/7805591?year_stat_category_id=15000,7805591.0
2725,2023,Fairmont St.,MEC,2,35,Andrew Coursin,So,P,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548309,30183,http://stats.ncaa.org/players/7805592?year_stat_category_id=15000,7805592.0
2726,2023,Fairmont St.,MEC,2,13,Dylan Gongola,So,INF,9,6,0.045,0.087,0.045,0,22,1,0,0,1,0,2,1,0,0,0,11,2,0,0,0,0,0,6-1,R/R,548309,30183,http://stats.ncaa.org/players/7805593?year_stat_category_id=15000,7805593.0
2727,2023,Fairmont St.,MEC,2,9,Quintin Reep,So,OF,29,27,0.188,0.296,0.304,9,69,13,6,1,21,0,9,7,4,1,1,25,3,0,1,0,0,0,5-11,R/R,548309,30183,http://stats.ncaa.org/players/7805594?year_stat_category_id=15000,7805594.0
2728,2023,Fairmont St.,MEC,2,19,Logan McClure,Jr,P,12,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548309,30183,http://stats.ncaa.org/players/8009831?year_stat_category_id=15000,8009831.0
2729,2023,Fairmont St.,MEC,2,20,Peyton Brown,Sr,P,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548309,30183,http://stats.ncaa.org/players/8009832?year_stat_category_id=15000,8009832.0
2730,2023,Fairmont St.,MEC,2,23,Connor Cramer,Sr,P,12,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548309,30183,http://stats.ncaa.org/players/8009867?year_stat_category_id=15000,8009867.0
2731,2023,Fairmont St.,MEC,2,24,Connor Bailey,Fr,OF,43,42,0.293,0.41,0.321,26,140,41,4,0,45,0,14,27,3,3,0,25,3,3,1,3,0,0,5-8,R/R,548309,30183,http://stats.ncaa.org/players/8009877?year_stat_category_id=15000,8009877.0
2732,2023,Fairmont St.,MEC,2,14,John Romig,Fr,INF,3,1,0.0,0.143,0.0,0,6,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5-6,R/R,548309,30183,http://stats.ncaa.org/players/8009843?year_stat_category_id=15000,8009843.0
2733,2023,Fairmont St.,MEC,2,41,Hudson Smith,Fr,INF,11,6,0.25,0.464,0.25,3,20,5,0,0,5,0,3,6,2,0,0,7,0,0,0,1,0,0,5-11,R/R,548309,30183,http://stats.ncaa.org/players/8009854?year_stat_category_id=15000,8009854.0
2734,2023,Fairmont St.,MEC,2,36,Zane Loveday,Fr,P,9,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,L/L,548309,30183,http://stats.ncaa.org/players/8009888?year_stat_category_id=15000,8009888.0
2735,2023,Fairmont St.,MEC,2,30,Brett Haskins,Fr,UT,20,13,0.257,0.49,0.257,5,35,9,0,0,9,0,3,16,0,0,1,14,0,0,0,0,0,0,5-9,L/R,548309,30183,http://stats.ncaa.org/players/8009883?year_stat_category_id=15000,8009883.0
2736,2023,Fairmont St.,MEC,2,37,Gordon Swiger,Sr,P,12,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548309,30183,http://stats.ncaa.org/players/8009890?year_stat_category_id=15000,8009890.0
2737,2023,Fairmont St.,MEC,2,42,Elias Gordon,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548309,30183,http://stats.ncaa.org/players/8009894?year_stat_category_id=15000,8009894.0
2738,2023,Fairmont St.,MEC,2,22,Conor McSparran,Jr,P,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548309,30183,http://stats.ncaa.org/players/8009851?year_stat_category_id=15000,8009851.0
2739,2023,Fairmont St.,MEC,2,6,Alex Perez,Sr,OF,36,35,0.296,0.365,0.389,11,108,32,4,0,42,2,17,10,4,4,2,24,6,0,1,0,0,0,5-9,R/R,548309,30183,http://stats.ncaa.org/players/8009839?year_stat_category_id=15000,8009839.0
2740,2023,Fairmont St.,MEC,2,7,Brandon Corley,Sr,OF,13,1,0.0,0.167,0.0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,5-11,R/R,548309,30183,http://stats.ncaa.org/players/8009842?year_stat_category_id=15000,8009842.0
2741,2023,Fairmont St.,MEC,2,3,Frank Why,Fr,INF,2,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-8,L/R,548309,30183,http://stats.ncaa.org/players/8009813?year_stat_category_id=15000,8009813.0
2742,2023,Fairmont St.,MEC,2,29,Andrew Manley,,p,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,548309,30183,http://stats.ncaa.org/players/8023356?year_stat_category_id=15000,8023356.0
2743,2023,Felician,CACC,2,13,Dauri Genao,Jr,INF,52,50,0.356,0.414,0.485,32,194,69,14,1,94,3,38,18,2,1,5,15,8,0,3,4,0,0,6-1,R/R,548382,28752,http://stats.ncaa.org/players/7807921?year_stat_category_id=15000,7807921.0
2744,2023,Felician,CACC,2,11,Dylan Morrill,So,P,18,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,548382,28752,http://stats.ncaa.org/players/7807922?year_stat_category_id=15000,7807922.0
2745,2023,Felician,CACC,2,24,Cam Price,Sr,P,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548382,28752,http://stats.ncaa.org/players/7807923?year_stat_category_id=15000,7807923.0
2746,2023,Felician,CACC,2,30,Christian Bautista,So,1B,6,1,0.0,0.0,0.0,1,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6-3,R/R,548382,28752,http://stats.ncaa.org/players/7807925?year_stat_category_id=15000,7807925.0
2747,2023,Felician,CACC,2,2,Jaden Rivera,Jr,INF,6,2,0.0,0.375,0.0,1,5,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5-10,B/R,548382,28752,http://stats.ncaa.org/players/7807927?year_stat_category_id=15000,7807927.0
2748,2023,Felician,CACC,2,43,Robert Wagner,Jr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548382,28752,http://stats.ncaa.org/players/7807928?year_stat_category_id=15000,7807928.0
2749,2023,Felician,CACC,2,8,Michael Kuver,Jr,OF,2,1,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,L/R,548382,28752,http://stats.ncaa.org/players/7807929?year_stat_category_id=15000,7807929.0
2750,2023,Felician,CACC,2,44,Hakim Salaam,Sr,OF,11,4,0.053,0.174,0.211,2,19,1,0,0,4,1,3,1,2,1,0,7,0,0,0,1,0,0,6-2,R/R,548382,28752,http://stats.ncaa.org/players/7807933?year_stat_category_id=15000,7807933.0
2751,2023,Felician,CACC,2,51,Nick Rivera,Sr,OF,3,1,0.333,0.333,0.333,0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5-11,L/L,548382,28752,http://stats.ncaa.org/players/7807934?year_stat_category_id=15000,7807934.0
2752,2023,Felician,CACC,2,0,Alex Torres,Jr,2B,14,5,0.182,0.28,0.227,4,22,4,1,0,5,0,1,3,0,0,3,6,1,0,0,0,0,0,5-7,R/R,548382,28752,http://stats.ncaa.org/players/7807935?year_stat_category_id=15000,7807935.0
2753,2023,Felician,CACC,2,47,Dominic Vincelli,Jr,C,3,1,0.0,0.0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5-11,R/R,548382,28752,http://stats.ncaa.org/players/7807936?year_stat_category_id=15000,7807936.0
2754,2023,Felician,CACC,2,1,Chris Fernandez,Sr,OF,57,53,0.301,0.403,0.527,45,186,56,11,5,98,7,40,22,11,2,1,61,1,3,1,14,0,0,6-1,L/L,548382,28752,http://stats.ncaa.org/players/7807937?year_stat_category_id=15000,7807937.0
2755,2023,Felician,CACC,2,34,Edwin Tavarez,Sr,1B,56,54,0.314,0.391,0.476,37,210,66,12,2,100,6,35,23,4,1,2,53,1,5,0,5,0,0,6-1,R/R,548382,28752,http://stats.ncaa.org/players/7807943?year_stat_category_id=15000,7807943.0
2756,2023,Felician,CACC,2,12,Ryan Kurczeski,Jr,P,18,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548382,28752,http://stats.ncaa.org/players/7807944?year_stat_category_id=15000,7807944.0
2757,2023,Felician,CACC,2,33,Jake Pellecchia,Jr,INF,15,6,0.348,0.4,0.348,4,23,8,0,0,8,0,6,1,1,0,0,5,0,0,0,1,0,0,5-9,R/R,548382,28752,http://stats.ncaa.org/players/7807945?year_stat_category_id=15000,7807945.0
2758,2023,Felician,CACC,2,99,Ralph Gambino,Sr,P,25,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548382,28752,http://stats.ncaa.org/players/7807948?year_stat_category_id=15000,7807948.0
2759,2023,Felician,CACC,2,19,Logan Waltz,So,P,18,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,548382,28752,http://stats.ncaa.org/players/7807949?year_stat_category_id=15000,7807949.0
2760,2023,Felician,CACC,2,23,Wilfrido Valenzuela,Sr,P,18,15,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-0,L/L,548382,28752,http://stats.ncaa.org/players/7807953?year_stat_category_id=15000,7807953.0
2761,2023,Felician,CACC,2,39,Mike Caldon,So,P,19,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548382,28752,http://stats.ncaa.org/players/7807954?year_stat_category_id=15000,7807954.0
2762,2023,Felician,CACC,2,4,Haiden Walters,Fr,INF,56,54,0.311,0.434,0.434,48,196,61,9,6,85,1,41,33,12,3,9,30,6,4,2,13,0,0,5-11,L/R,548382,28752,http://stats.ncaa.org/players/7996790?year_stat_category_id=15000,7996790.0
2763,2023,Felician,CACC,2,7,Thomas Kendrick,Fr,UT,51,49,0.294,0.425,0.353,50,170,50,6,2,60,0,19,33,8,3,7,36,3,4,0,20,0,0,5-10,B/R,548382,28752,http://stats.ncaa.org/players/7996791?year_stat_category_id=15000,7996791.0
2764,2023,Felician,CACC,2,14,Nick  DiMartino,Fr,P,14,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548382,28752,http://stats.ncaa.org/players/7996793?year_stat_category_id=15000,
2765,2023,Felician,CACC,2,25,Nick DeCarlo,Jr,P,12,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,R/R,548382,28752,http://stats.ncaa.org/players/7996890?year_stat_category_id=15000,7996890.0
2766,2023,Felician,CACC,2,27,Anthony Lamar,Sr,C,50,45,0.321,0.429,0.468,29,156,50,8,0,73,5,35,25,6,2,4,22,2,1,0,2,0,0,6-2,B/R,548382,28752,http://stats.ncaa.org/players/7996907?year_stat_category_id=15000,7996907.0
2767,2023,Felician,CACC,2,66,Jack Scrivanic,Jr,UT,35,33,0.248,0.392,0.436,27,117,29,11,1,51,3,15,20,9,2,1,38,4,2,0,5,0,0,6-2,R/R,548382,28752,http://stats.ncaa.org/players/7996926?year_stat_category_id=15000,7996926.0
2768,2023,Felician,CACC,2,28,Dillon DiBartolomeo,So,C,22,16,0.114,0.216,0.182,8,44,5,3,0,8,0,4,6,0,1,1,21,1,0,1,0,0,0,6-0,R/R,548382,28752,http://stats.ncaa.org/players/7996849?year_stat_category_id=15000,7996849.0
2769,2023,Felician,CACC,2,10,Julian Uejima,Jr,INF,47,44,0.262,0.374,0.369,23,141,37,8,2,52,1,38,17,11,5,10,27,2,6,1,10,0,0,5-10,R/R,548382,28752,http://stats.ncaa.org/players/7996935?year_stat_category_id=15000,7996935.0
2770,2023,Felician,CACC,2,32,Derek Vonhorn,Jr,P,17,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548382,28752,http://stats.ncaa.org/players/7996939?year_stat_category_id=15000,7996939.0
2771,2023,Felician,CACC,2,52,Joey Daniels,Fr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548382,28752,http://stats.ncaa.org/players/7996845?year_stat_category_id=15000,7996845.0
2772,2023,Felician,CACC,2,29,Jose David Medrano,Fr,C,40,33,0.282,0.439,0.301,16,103,29,2,0,31,0,14,16,13,0,6,9,4,0,0,5,0,0,5-8,R/R,548382,28752,http://stats.ncaa.org/players/7996858?year_stat_category_id=15000,7996858.0
2773,2023,Felician,CACC,2,5,Cole Porter,So,INF,47,39,0.323,0.422,0.398,27,133,43,8,1,53,0,16,24,1,3,8,22,1,2,1,14,0,0,5-11,R/R,548382,28752,http://stats.ncaa.org/players/7996917?year_stat_category_id=15000,7996917.0
2774,2023,Felician,CACC,2,26,Lawrence  Zingi-Sabatino,Jr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,548382,28752,http://stats.ncaa.org/players/7996950?year_stat_category_id=15000,
2775,2023,Felician,CACC,2,35,Kyle Bednarski,Fr,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548382,28752,http://stats.ncaa.org/players/7996768?year_stat_category_id=15000,7996768.0
2776,2023,Felician,CACC,2,9,Mark Anthony Bautista,Jr,OF,10,9,0.08,0.207,0.08,2,25,2,0,0,2,0,1,2,2,0,1,9,0,0,0,0,0,0,5-11,R/R,548382,28752,,8003252.0
2777,2023,Felician,CACC,2,21,Jordan Savinon,Fr,P,14,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,548382,28752,http://stats.ncaa.org/players/7996767?year_stat_category_id=15000,7996767.0
2778,2023,Felician,CACC,2,40,Kyle  Brown,Fr,OF,2,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6-2,R/R,548382,28752,http://stats.ncaa.org/players/7996774?year_stat_category_id=15000,
2779,2023,Felician,CACC,2,31,Ray  Pereira,Fr,C,8,5,0.091,0.333,0.091,5,11,1,0,0,1,0,1,4,0,0,0,2,0,0,0,0,0,0,5-7,R/R,548382,28752,http://stats.ncaa.org/players/7996865?year_stat_category_id=15000,
2780,2023,Felician,CACC,2,18,Sean Evangelista,Fr,OF,22,7,0.115,0.179,0.231,5,26,3,1,1,6,0,6,2,0,0,1,14,0,3,0,0,0,0,5-10,R/R,548382,28752,http://stats.ncaa.org/players/7996798?year_stat_category_id=15000,7996798.0
2781,2023,Felician,CACC,2,20,Matt Ianniello,Fr,INF,2,0,0.5,0.5,0.5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548382,28752,http://stats.ncaa.org/players/7996801?year_stat_category_id=15000,7996801.0
2782,2023,Findlay,G-MAC,2,30,Jacob Flaherty,So,P,14,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548310,30182,http://stats.ncaa.org/players/7805595?year_stat_category_id=15000,7805595.0
2783,2023,Findlay,G-MAC,2,10,Andrew Micale,Jr,INF,42,36,0.188,0.304,0.308,17,117,22,3,1,36,3,19,17,3,1,0,41,2,1,1,2,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805598?year_stat_category_id=15000,7805598.0
2784,2023,Findlay,G-MAC,2,20,Sebastian Jones,Sr,,18,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805599?year_stat_category_id=15000,7805599.0
2785,2023,Findlay,G-MAC,2,25,Cam Farrar,Sr,,54,54,0.289,0.407,0.561,43,187,54,9,0,105,14,57,30,12,7,1,51,3,4,2,12,4,0,-,,548310,30182,http://stats.ncaa.org/players/7805600?year_stat_category_id=15000,7805600.0
2786,2023,Findlay,G-MAC,2,13,Austin Adelman,So,C,29,28,0.247,0.422,0.403,18,77,19,1,1,31,3,14,18,6,1,1,23,2,1,1,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805602?year_stat_category_id=15000,7805602.0
2787,2023,Findlay,G-MAC,2,32,Tanner Herrera,So,OF,25,7,0.133,0.366,0.133,10,30,4,0,0,4,0,2,11,0,0,1,11,0,1,0,4,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805603?year_stat_category_id=15000,7805603.0
2788,2023,Findlay,G-MAC,2,3,Spencer Giesige,Sr,,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805604?year_stat_category_id=15000,7805604.0
2789,2023,Findlay,G-MAC,2,8,Kyron Rogers,Sr,,33,22,0.253,0.429,0.387,22,75,19,3,2,29,1,13,14,9,0,2,37,1,1,1,4,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805605?year_stat_category_id=15000,7805605.0
2790,2023,Findlay,G-MAC,2,24,Logan Bragg,Jr,P,13,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805607?year_stat_category_id=15000,7805607.0
2791,2023,Findlay,G-MAC,2,1,Cole Kwiatkowski,Sr,,53,52,0.29,0.377,0.399,43,193,56,11,2,77,2,34,18,10,2,4,33,3,2,1,17,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805609?year_stat_category_id=15000,7805609.0
2792,2023,Findlay,G-MAC,2,45,Aidan Shoop,Jr,OF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805610?year_stat_category_id=15000,7805610.0
2793,2023,Findlay,G-MAC,2,12,Nate Brooks,Sr,,50,50,0.288,0.404,0.406,34,170,49,7,2,69,3,32,21,12,0,3,41,2,2,1,10,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805612?year_stat_category_id=15000,7805612.0
2794,2023,Findlay,G-MAC,2,49,Drew Ballantyne,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-/R,548310,30182,http://stats.ncaa.org/players/7805613?year_stat_category_id=15000,7805613.0
2795,2023,Findlay,G-MAC,2,6,Aiden Lao,Sr,,54,54,0.355,0.453,0.545,56,200,71,18,1,109,6,43,32,9,6,1,23,4,4,0,15,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805616?year_stat_category_id=15000,7805616.0
2796,2023,Findlay,G-MAC,2,41,Logan Davis,Jr,INF,4,0,0.0,0.25,0.0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805617?year_stat_category_id=15000,7805617.0
2797,2023,Findlay,G-MAC,2,35,Derek Fay,Jr,OF,23,11,0.156,0.328,0.333,10,45,7,2,0,15,2,9,10,2,1,0,22,1,0,1,1,0,0,-,,548310,30182,http://stats.ncaa.org/players/7805618?year_stat_category_id=15000,7805618.0
2798,2023,Findlay,G-MAC,2,5,Mike Sciortino,Fr,INF,7,0,0.0,0.167,0.0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-,,548310,30182,http://stats.ncaa.org/players/7991437?year_stat_category_id=15000,7991437.0
