Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_url,player_id
2786,2024,Felician,CACC,2,27,Anthony Lamar,Sr,C,3,3,0.1,0.308,0.1,2,10,1,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,6-2,B/R,574309,28752,http://stats.ncaa.org/players/8425181?year_stat_category_id=15080,8425181
2787,2024,Felician,CACC,2,44,Peter Ward,Fr,OF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-1,R/R,574309,28752,http://stats.ncaa.org/players/8425212?year_stat_category_id=15080,8425212
2788,2024,Felician,CACC,2,23,Max Weber,Fr,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-8,R/R,574309,28752,http://stats.ncaa.org/players/8425215?year_stat_category_id=15080,8425215
2789,2024,Findlay,G-MAC,2,5,Mike Sciortino,So,INF,12,3,0.292,0.346,0.458,7,24,7,2,1,11,0,1,2,0,0,0,10,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8277810?year_stat_category_id=15080,8277810
2790,2024,Findlay,G-MAC,2,35,Derek Fay,Sr,OF,3,2,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8263365?year_stat_category_id=15080,8263365
2791,2024,Findlay,G-MAC,2,8,Carson Mellott,So,P,14,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8269036?year_stat_category_id=15080,8269036
2792,2024,Findlay,G-MAC,2,19,Ethan Mohr,So,P,10,10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8277092?year_stat_category_id=15080,8277092
2793,2024,Findlay,G-MAC,2,26,Peyton Weiss,So,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8271991?year_stat_category_id=15080,8271991
2794,2024,Findlay,G-MAC,2,2,Keelan Daniel,So,OF,41,39,0.288,0.492,0.448,39,125,36,9,1,56,3,30,28,23,1,5,29,3,3,2,9,0,0,-,,574237,30182,http://stats.ncaa.org/players/8263854?year_stat_category_id=15080,8263854
2795,2024,Findlay,G-MAC,2,17,Casey Maruniak,So,OF,41,40,0.328,0.471,0.573,35,131,43,8,3,75,6,35,32,5,2,0,32,1,1,2,15,0,0,-,,574237,30182,http://stats.ncaa.org/players/8260278?year_stat_category_id=15080,8260278
2796,2024,Findlay,G-MAC,2,11,Connor Evanich,So,P,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8266415?year_stat_category_id=15080,8266415
2797,2024,Findlay,G-MAC,2,24,Logan Bragg,Sr,P,14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8260655?year_stat_category_id=15080,8260655
2798,2024,Findlay,G-MAC,2,9,Andrew Williams,So,OF,31,28,0.276,0.394,0.345,19,87,24,4,1,30,0,12,14,5,3,2,18,1,2,1,7,0,0,-,,574237,30182,http://stats.ncaa.org/players/8274764?year_stat_category_id=15080,8274764
2799,2024,Findlay,G-MAC,2,55,Ryan Thompson,So,OF,14,7,0.333,0.385,0.694,10,36,12,5,1,25,2,11,3,0,0,0,13,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8265540?year_stat_category_id=15080,8265540
2800,2024,Findlay,G-MAC,2,43,Jacob Howard,So,P,6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8279020?year_stat_category_id=15080,8279020
2801,2024,Findlay,G-MAC,2,36,Joe Kroeger,Jr,UT,2,0,0.5,0.5,0.5,1,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8280245?year_stat_category_id=15080,8280245
2802,2024,Findlay,G-MAC,2,27,Theo Winings,So,C,11,7,0.185,0.353,0.37,4,27,5,2,0,10,1,6,7,0,0,0,14,1,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8284211?year_stat_category_id=15080,8284211
2803,2024,Findlay,G-MAC,2,13,Austin Adelman,Jr,C,14,5,0.167,0.286,0.222,3,18,3,1,0,4,0,2,3,0,0,0,4,1,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8285448?year_stat_category_id=15080,8285448
2804,2024,Findlay,G-MAC,2,3,Colin Becker,So,P,21,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8280825?year_stat_category_id=15080,8280825
2805,2024,Findlay,G-MAC,2,37,Aidan Shoop,Sr,OF,15,0,0.2,0.385,0.2,6,10,2,0,0,2,0,3,1,2,0,0,1,1,0,0,7,0,0,-,,574237,30182,http://stats.ncaa.org/players/8282039?year_stat_category_id=15080,8282039
2806,2024,Findlay,G-MAC,2,32,Logan Davis,Sr,INF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8282075?year_stat_category_id=15080,8282075
2807,2024,Findlay,G-MAC,2,22,Gavyn Smith,So,UT,12,4,0.115,0.233,0.231,5,26,3,3,0,6,0,2,2,2,0,0,15,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8278445?year_stat_category_id=15080,8278445
2808,2024,Findlay,G-MAC,2,50,Aiden Weiland,So,P,15,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8287100?year_stat_category_id=15080,8287100
2809,2024,Findlay,G-MAC,2,10,Andrew Micale,Sr,INF,47,47,0.338,0.442,0.45,46,151,51,9,1,68,2,32,25,8,6,2,38,2,3,1,5,0,0,-,,574237,30182,http://stats.ncaa.org/players/8279740?year_stat_category_id=15080,8279740
2810,2024,Findlay,G-MAC,2,7,Nick Palm,Fr,INF,44,42,0.344,0.488,0.385,39,122,42,5,0,47,0,28,31,7,4,10,36,2,0,2,6,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414437?year_stat_category_id=15080,8414437
2811,2024,Findlay,G-MAC,2,14,David Jimenez,Fr,INF,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414441?year_stat_category_id=15080,8414441
2812,2024,Findlay,G-MAC,2,15,Luke Senften,Fr,INF,32,21,0.282,0.444,0.338,18,71,20,4,0,24,0,14,20,4,4,1,14,2,0,0,4,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414442?year_stat_category_id=15080,8414442
2813,2024,Findlay,G-MAC,2,30,Blake Hauenstein,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414464?year_stat_category_id=15080,8414464
2814,2024,Findlay,G-MAC,2,41,Reed Sackett,Fr,OF,4,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414466?year_stat_category_id=15080,8414466
2815,2024,Findlay,G-MAC,2,31,Tyler Ray,Fr,C,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414465?year_stat_category_id=15080,8414465
2816,2024,Findlay,G-MAC,2,21,Dylan Rouse,Fr,P,4,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414453?year_stat_category_id=15080,8414453
2817,2024,Findlay,G-MAC,2,20,Sebastian Jones,Sr,P,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414365?year_stat_category_id=15080,8414365
2818,2024,Findlay,G-MAC,2,4,Aidan Kiessling,Fr,P,12,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414435?year_stat_category_id=15080,8414435
2819,2024,Findlay,G-MAC,2,23,Tim Haas,Fr,C,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414457?year_stat_category_id=15080,8414457
2820,2024,Findlay,G-MAC,2,16,Brayden Weis,Fr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414462?year_stat_category_id=15080,8414462
2821,2024,Findlay,G-MAC,2,6,Aiden Lao,Sr,C,50,50,0.359,0.432,0.477,51,195,70,12,1,93,3,50,24,7,8,1,21,2,3,1,20,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414340?year_stat_category_id=15080,8414340
2822,2024,Findlay,G-MAC,2,1,Cole Kwiatkowski,Sr,INF,47,47,0.34,0.414,0.522,45,159,54,10,2,83,5,42,15,10,7,7,12,3,6,1,20,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414347?year_stat_category_id=15080,8414347
2823,2024,Findlay,G-MAC,2,12,Nate Brooks,Sr,INF,49,49,0.333,0.441,0.494,38,174,58,13,0,86,5,37,28,7,2,0,25,4,1,1,16,1,0,-,,574237,30182,http://stats.ncaa.org/players/8414360?year_stat_category_id=15080,8414360
2824,2024,Findlay,G-MAC,2,25,Cam Farrar,Sr,OF,50,50,0.344,0.437,0.578,44,180,62,6,0,104,12,62,26,9,7,0,44,1,2,2,9,1,0,-,,574237,30182,http://stats.ncaa.org/players/8414370?year_stat_category_id=15080,8414370
2825,2024,Findlay,G-MAC,2,28,William Rouse,Sr,P,11,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,L/L,574237,30182,http://stats.ncaa.org/players/8414378?year_stat_category_id=15080,8414378
2826,2024,Findlay,G-MAC,2,18,Aiden Booth,Fr,INF,17,9,0.205,0.326,0.41,8,39,8,2,0,16,2,7,5,2,0,1,15,1,0,0,1,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414450?year_stat_category_id=15080,8414450
2827,2024,Fla. Southern,Sunshine State,2,9,Jevin Relaford,Sr,SS,48,48,0.284,0.374,0.358,37,204,58,8,2,73,1,13,26,4,1,0,21,3,2,1,31,0,0,-,,574401,919,http://stats.ncaa.org/players/8272668?year_stat_category_id=15080,8272668
2828,2024,Fla. Southern,Sunshine State,2,23,Lake Fisher,Sr,INF,19,12,0.355,0.382,0.452,5,31,11,3,0,14,0,6,1,1,1,0,7,0,0,0,0,0,0,6-2,R/R,574401,919,http://stats.ncaa.org/players/8270405?year_stat_category_id=15080,8270405
2829,2024,Fla. Southern,Sunshine State,2,14,Evan  Mobley,So,P,17,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8261319?year_stat_category_id=15080,8261319
2830,2024,Fla. Southern,Sunshine State,2,49,Casey O'Dell,So,P,11,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,574401,919,http://stats.ncaa.org/players/8452891?year_stat_category_id=15080,8452891
2831,2024,Fla. Southern,Sunshine State,2,8,Bryce Safferwich,Jr,INF,37,37,0.333,0.402,0.405,23,153,51,7,2,62,0,21,15,4,2,2,18,2,3,1,8,1,0,-,,574401,919,http://stats.ncaa.org/players/8270950?year_stat_category_id=15080,8270950
2832,2024,Fla. Southern,Sunshine State,2,39,Brady Doorey,So,INF,21,12,0.24,0.273,0.28,6,50,12,2,0,14,0,7,3,0,2,3,7,3,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8268534?year_stat_category_id=15080,8268534
2833,2024,Fla. Southern,Sunshine State,2,4,Grady Maguire,Sr,SS,31,23,0.235,0.306,0.357,13,98,23,7,1,35,1,10,8,2,0,2,12,3,1,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8271061?year_stat_category_id=15080,8271061
2834,2024,Fla. Southern,Sunshine State,2,1,El'Rico Riley,Sr,OF,48,47,0.258,0.358,0.429,28,182,47,9,2,78,6,32,27,2,1,0,64,3,2,1,8,0,0,6-3,R/R,574401,919,http://stats.ncaa.org/players/8259318?year_stat_category_id=15080,8259318
2835,2024,Fla. Southern,Sunshine State,2,38,Zach Smith,So,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/L,574401,919,http://stats.ncaa.org/players/8260682?year_stat_category_id=15080,8260682
2836,2024,Fla. Southern,Sunshine State,2,41,Tilden Agee,Sr,C,21,18,0.179,0.257,0.358,8,67,12,0,0,24,4,11,6,1,0,0,18,3,0,0,1,0,0,-,,574401,919,http://stats.ncaa.org/players/8264211?year_stat_category_id=15080,8264211
2837,2024,Fla. Southern,Sunshine State,2,28,Jordan Fox,Sr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,574401,919,http://stats.ncaa.org/players/8281564?year_stat_category_id=15080,8281564
2838,2024,Fla. Southern,Sunshine State,2,45,Michael Balboni,Jr,C,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8285218?year_stat_category_id=15080,8285218
2839,2024,Fla. Southern,Sunshine State,2,13,Rohsean  Riley,Sr,3B,48,48,0.277,0.396,0.373,35,177,49,9,1,66,2,30,29,6,0,3,41,3,1,0,6,0,0,-,,574401,919,http://stats.ncaa.org/players/8284416?year_stat_category_id=15080,8284416
2840,2024,Fla. Southern,Sunshine State,2,10,Ahmad Fitts,Sr,OF,3,1,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8278241?year_stat_category_id=15080,8278241
2841,2024,Fla. Southern,Sunshine State,2,5,D'Ante Starks,Sr,OF,30,30,0.224,0.375,0.308,19,107,24,4,1,33,1,12,20,7,2,3,18,6,1,1,15,1,0,-,,574401,919,http://stats.ncaa.org/players/8285771?year_stat_category_id=15080,8285771
2842,2024,Fla. Southern,Sunshine State,2,31,Justin Stewart,Sr,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,574401,919,http://stats.ncaa.org/players/8283658?year_stat_category_id=15080,8283658
2843,2024,Fla. Southern,Sunshine State,2,32,Tanner Quick,Jr,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413884?year_stat_category_id=15080,8413884
2844,2024,Fla. Southern,Sunshine State,2,34,Nick Collins,Sr,INF,45,43,0.242,0.325,0.339,17,165,40,4,0,56,4,26,21,1,4,0,28,4,0,0,0,3,0,-,,574401,919,http://stats.ncaa.org/players/8413890?year_stat_category_id=15080,8413890
2845,2024,Fla. Southern,Sunshine State,2,46,Michell LeRoy,Sr,P,15,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413869?year_stat_category_id=15080,8413869
2846,2024,Fla. Southern,Sunshine State,2,29,Canyon Marcewicz,Fr,INF,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413872?year_stat_category_id=15080,8413872
2847,2024,Fla. Southern,Sunshine State,2,21,Wyatt Clark,Jr,P,14,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,574401,919,http://stats.ncaa.org/players/8413881?year_stat_category_id=15080,8413881
2848,2024,Fla. Southern,Sunshine State,2,15,Logan Adams,Jr,P,15,13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413893?year_stat_category_id=15080,8413893
2849,2024,Fla. Southern,Sunshine State,2,44,Jake Curry,Sr,P,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413867?year_stat_category_id=15080,8413867
2850,2024,Fla. Southern,Sunshine State,2,3,Jack Duffy,Sr,OF,43,43,0.24,0.393,0.38,26,150,36,3,0,57,6,25,32,7,2,3,40,3,0,0,2,1,0,-,,574401,919,http://stats.ncaa.org/players/8413887?year_stat_category_id=15080,8413887
2851,2024,Fla. Southern,Sunshine State,2,27,Chris McKENNA,Jr,1B,24,20,0.333,0.419,0.467,17,75,25,5,1,35,1,9,7,4,0,2,17,2,0,0,3,0,0,-,,574401,919,http://stats.ncaa.org/players/8413882?year_stat_category_id=15080,8413882
2852,2024,Fla. Southern,Sunshine State,2,16,Lucas Perez,Fr,P,10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413871?year_stat_category_id=15080,8413871
2853,2024,Fla. Southern,Sunshine State,2,37,Tanner Rollyson,Fr,P,15,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413873?year_stat_category_id=15080,8413873
2854,2024,Fla. Southern,Sunshine State,2,48,Josh Hines,Fr,C,17,16,0.197,0.231,0.197,3,61,12,0,0,12,0,2,2,1,1,2,14,2,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413875?year_stat_category_id=15080,8413875
2855,2024,Fla. Southern,Sunshine State,2,2,Jaiden Warde,Sr,INF,38,37,0.289,0.347,0.408,24,152,44,4,1,62,4,24,11,3,1,0,29,1,0,0,1,1,0,5-11,R/R,574401,919,http://stats.ncaa.org/players/8413891?year_stat_category_id=15080,8413891
2856,2024,Fla. Southern,Sunshine State,2,42,Marcos Herrand,Jr,P,12,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574401,919,http://stats.ncaa.org/players/8413885?year_stat_category_id=15080,8413885
2857,2024,Fla. Southern,Sunshine State,2,6,Brandon Laux,Sr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,574401,919,http://stats.ncaa.org/players/8413888?year_stat_category_id=15080,8413888
2858,2024,Fla. Southern,Sunshine State,2,30,Rhett Raymer,So,P,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,574401,919,http://stats.ncaa.org/players/8594561?year_stat_category_id=15080,8594561
2859,2024,Fla. Southern,Sunshine State,2,25,Bryce Benton,Jr,OF,3,1,0.0,0.0,0.0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5-8,R/R,574401,919,http://stats.ncaa.org/players/8682867?year_stat_category_id=15080,8682867
2860,2024,Flagler,Peach Belt,2,25,Jaxson Wentworth,Jr,C,24,16,0.232,0.371,0.25,10,56,13,1,0,14,0,6,7,6,1,0,10,1,0,0,0,1,0,6-1,R/R,574325,12923,http://stats.ncaa.org/players/8265663?year_stat_category_id=15080,8265663
2861,2024,Flagler,Peach Belt,2,2,Griffin Garcia,Sr,C,22,8,0.308,0.471,0.346,6,26,8,1,0,9,0,1,8,0,0,0,4,0,1,0,1,0,0,5-8,B/R,574325,12923,http://stats.ncaa.org/players/8270024?year_stat_category_id=15080,8270024
2862,2024,Flagler,Peach Belt,2,15,Taylor  Clapp,Jr,INF,51,50,0.297,0.364,0.436,38,202,60,10,0,88,6,44,18,5,3,0,44,6,1,0,4,0,0,5-10,R/R,574325,12923,http://stats.ncaa.org/players/8265766?year_stat_category_id=15080,8265766
2863,2024,Flagler,Peach Belt,2,7,Trey Newland,Sr,OF,51,51,0.346,0.446,0.462,52,208,72,17,2,96,1,26,32,7,2,1,42,4,5,3,28,2,0,6-0,R/R,574325,12923,http://stats.ncaa.org/players/8261258?year_stat_category_id=15080,8261258
2864,2024,Flagler,Peach Belt,2,34,Justin Haskins,So,UT,13,2,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,574325,12923,http://stats.ncaa.org/players/8269328?year_stat_category_id=15080,8269328
2865,2024,Flagler,Peach Belt,2,24,Anthony Nofi,Jr,P,14,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/L,574325,12923,http://stats.ncaa.org/players/8270516?year_stat_category_id=15080,8270516
2866,2024,Flagler,Peach Belt,2,28,Steven Reiss,Jr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,574325,12923,http://stats.ncaa.org/players/8263758?year_stat_category_id=15080,8263758
2867,2024,Flagler,Peach Belt,2,3,Matthew Burke,Sr,INF,51,46,0.273,0.345,0.302,16,172,47,5,0,52,0,24,9,11,2,6,11,4,0,0,0,1,0,5-11,R/R,574325,12923,http://stats.ncaa.org/players/8269467?year_stat_category_id=15080,8269467
2868,2024,Flagler,Peach Belt,2,12,Blake Pesante,So,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,574325,12923,http://stats.ncaa.org/players/8261434?year_stat_category_id=15080,8261434
2869,2024,Flagler,Peach Belt,2,32,Huston Wynne,So,P,13,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/L,574325,12923,http://stats.ncaa.org/players/8260502?year_stat_category_id=15080,8260502
2870,2024,Flagler,Peach Belt,2,10,Brad Vondruska,Jr,3B,17,1,1.0,0.5,1.0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,5-10,R/R,574325,12923,http://stats.ncaa.org/players/8285052?year_stat_category_id=15080,8285052
2871,2024,Flagler,Peach Belt,2,11,Caden Kresak,Jr,P,31,19,0.28,0.368,0.333,11,75,21,4,0,25,0,11,9,2,1,2,7,1,1,2,1,0,0,5-7,L/L,574325,12923,http://stats.ncaa.org/players/8285075?year_stat_category_id=15080,8285075
2872,2024,Flagler,Peach Belt,2,1,Donovan Garcia,Sr,INF,36,29,0.24,0.36,0.317,17,104,25,6,1,33,0,15,17,3,1,5,18,1,1,1,10,0,0,5-9,R/R,574325,12923,http://stats.ncaa.org/players/8282715?year_stat_category_id=15080,8282715
2873,2024,Flagler,Peach Belt,2,14,Bryce Fitzgerald,Jr,OF,47,44,0.24,0.306,0.377,26,167,40,9,4,63,2,25,15,2,2,0,50,1,0,1,11,0,0,6-3,R/R,574325,12923,http://stats.ncaa.org/players/8282909?year_stat_category_id=15080,8282909
2874,2024,Flagler,Peach Belt,2,31,Benjamin Stubbs,So,P,13,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,574325,12923,http://stats.ncaa.org/players/8282919?year_stat_category_id=15080,8282919
2875,2024,Flagler,Peach Belt,2,18,Zach Thomas,So,INF,11,5,0.278,0.458,0.278,5,18,5,0,0,5,0,1,4,2,0,3,5,0,0,0,0,0,0,5-9,R/R,574325,12923,http://stats.ncaa.org/players/8278312?year_stat_category_id=15080,8278312
2876,2024,Flagler,Peach Belt,2,9,Mason Gray,Jr,INF,52,52,0.29,0.38,0.353,42,207,60,8,1,73,1,28,18,12,0,8,24,5,4,2,16,1,0,5-10,R/R,574325,12923,http://stats.ncaa.org/players/8282057?year_stat_category_id=15080,8282057
2877,2024,Flagler,Peach Belt,2,16,Drew Rosenberg,So,P,17,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,574325,12923,http://stats.ncaa.org/players/8279609?year_stat_category_id=15080,8279609
2878,2024,Flagler,Peach Belt,2,23,Jace Thomas,So,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,574325,12923,http://stats.ncaa.org/players/8284531?year_stat_category_id=15080,8284531
2879,2024,Flagler,Peach Belt,2,20,Daniel Fischer,Jr,P,15,15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,574325,12923,http://stats.ncaa.org/players/8287211?year_stat_category_id=15080,8287211
2880,2024,Flagler,Peach Belt,2,29,Jake Hill,Jr,P,13,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,574325,12923,http://stats.ncaa.org/players/8284944?year_stat_category_id=15080,8284944
2881,2024,Flagler,Peach Belt,2,22,Clay Callan,Jr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,574325,12923,http://stats.ncaa.org/players/8409513?year_stat_category_id=15080,8409513
2882,2024,Flagler,Peach Belt,2,30,Luke Wellborn,So,OF,36,33,0.229,0.313,0.336,21,131,30,8,0,44,2,19,17,0,2,1,15,3,0,0,0,2,0,6-0,L/L,574325,12923,http://stats.ncaa.org/players/8409522?year_stat_category_id=15080,8409522
2883,2024,Flagler,Peach Belt,2,39,Bryceton Berry,Fr,UT,14,0,0.333,0.333,0.333,0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6-1,L/R,574325,12923,http://stats.ncaa.org/players/8409526?year_stat_category_id=15080,8409526
2884,2024,Flagler,Peach Belt,2,43,Eli Roberts,Fr,P,9,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,L/L,574325,12923,http://stats.ncaa.org/players/8409527?year_stat_category_id=15080,8409527
2885,2024,Flagler,Peach Belt,2,35,Pierce  Juhan,Fr,C,5,4,0.2,0.385,0.2,1,10,2,0,0,2,0,0,3,0,0,0,7,0,0,0,0,0,0,6-1,R/R,574325,12923,http://stats.ncaa.org/players/8409524?year_stat_category_id=15080,8409524
2886,2024,Flagler,Peach Belt,2,6,Payton Palladino,Fr,INF,46,42,0.253,0.328,0.404,32,166,42,10,3,67,3,24,15,5,3,1,18,1,0,0,0,1,0,5-10,R/R,574325,12923,http://stats.ncaa.org/players/8409508?year_stat_category_id=15080,8409508
2887,2024,Flagler,Peach Belt,2,33,Isaiah Wellman,Jr,P,13,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,B/L,574325,12923,http://stats.ncaa.org/players/8409523?year_stat_category_id=15080,8409523
